168,"9.b","UjM","matK","9.b-1/5",3,4
168,"9.b","UjM","matK","9.b-1/5",2,4
169,"9.b","UjM","matK","9.b-1/5",0,6
169,"9.b","UjM","matK","9.b-1/5",3,3
169,"9.b","UjM","matK","9.b-1/5",1,5
170,"9.b","ZsB","tes","népt",0,1
170,"9.b","ZsB","tes","tesi2",3,4
170,"9.b","ZsB","tes","tesi2",2,4
171,"9.b","TóK","tes","népt",0,6
171,"9.b","TóK","tes","tesi2",3,3
171,"9.b","TóK","tes","tesi3",1,5
172,"9.b","RGy","dk","2/4 inf",2,3
172,"9.b","RGy","dk","2/4 inf",0,7
173,"9.b","FCs","dk","0/1 inf",2,3
173,"9.b","FCs","dk","0/1 inf",0,7
174,"9.b","BanS","én","0/5",3,6
175,"9.b","OrA","rajz","9.b-1/5",0,5
176,"9.b","CsB","magy","9.b-1/5",4,2
176,"9.b","CsB","magy","9.b-1/5",4,1
176,"9.b","CsB","magy","9.b-1/5",0,2
176,"9.b","CsB","magy","9.b-1/5",3,7
177,"9.b","CsK","biK","9.b-1/5",2,5
177,"9.b","CsK","biK","9.b-1/5",4,3
178,"9.b","FaF","kémK","9.b-1/5",2,2
178,"9.b","FaF","kémK","9.b-1/5",4,6
179,"9.b","KKÉ","föl","9.b-1/5",4,5
179,"9.b","KKÉ","föl","9.b-1/5",3,1
180,"9.b","KGé","fizK","9.b-1/5",4,4
180,"9.b","KGé","fizK","9.b-1/5",1,6
181,"9.b","BáÁ","tör","9.b-1/5",1,3
181,"9.b","BáÁ","tör","9.b-1/5",2,1
182,"9.b","UjM","of","9.b-1/5",1,7
183,"9.c","BáÁ","tör","9.c-1/6",3,4
183,"9.c","BáÁ","tör","9.c-1/6",0,1
184,"9.c","OrA","rajz","9.c-1/6",3,7
185,"9.c","BanS","én","0/5",3,3
186,"9.c","FCs","dk","0/1 inf",4,3
186,"9.c","FCs","dk","0/1 inf",2,4
187,"9.c","SzZs","dk","2/4 inf",4,3
187,"9.c","SzZs","dk","2/4 inf",2,4
190,"9.c","VGy","fizK","9.c-1/6",0,6
190,"9.c","VGy","fizK","9.c-1/6",4,4
191,"9.c","PáD","magy","9.c-1/6",3,1
191,"9.c","PáD","magy","9.c-1/6",4,1
191,"9.c","PáD","magy","9.c-1/6",1,6
191,"9.c","PáD","magy","9.c-1/6",0,2
192,"9.c","NéD","matK","9.c-1/6",1,3
192,"9.c","NéD","matK","9.c-1/6",4,5
192,"9.c","NéD","matK","9.c-1/6",0,5
193,"9.c","FrE","matK","8.a-2/2",4,5
193,"9.c","FrE","matK","7.b-0/3",0,5
193,"9.c","FrE","matK","8.a-2/2",1,3
194,"9.c","GeG","biK","9.c-1/6",3,6
194,"9.c","GeG","biK","9.c-1/6",0,7
195,"9.c","KuL","kémK","9.c-1/6",4,6
195,"9.c","KuL","kémK","9.c-1/6",1,5
196,"9.c","PáD","föl","9.c-1/6",4,2
196,"9.c","PáD","föl","9.c-1/6",2,5
197,"9.c","PáD","of","9.c-1/6",1,7
198,"10.b","BHZs","föl","Fő:110_10b",2,4
198,"10.b","BHZs","föl","Fő:110_10b",4,1
199,"10.b","BoG","magy","Fő:110_10b",3,2
199,"10.b","BoG","magy","Fő:110_10b",3,3
199,"10.b","BoG","magy","Fő:110_10b",0,5
199,"10.b","BoG","magy","Fő:110_10b",2,6
200,"10.a","CzL","tes","BVSC",1,1
200,"10.a","ZsB","tes","BVSC",1,1
200,"10.a","KuJ","tes","BVSC",1,1
200,"10.a","TóK","tes","BVSC",1,1
200,"10.b","CzL","tes","BVSC",1,1
200,"10.b","ZsB","tes","BVSC",1,1
200,"10.b","KuJ","tes","BVSC",1,1
200,"10.b","TóK","tes","BVSC",1,1
200,"10.c","CzL","tes","BVSC",1,1
200,"10.c","ZsB","tes","BVSC",1,1
200,"10.c","KuJ","tes","BVSC",1,1
200,"10.c","TóK","tes","BVSC",1,1
200,"10.a","CzL","tes","BVSC",1,2
200,"10.a","ZsB","tes","BVSC",1,2
200,"10.a","KuJ","tes","BVSC",1,2
200,"10.a","TóK","tes","BVSC",1,2
200,"10.b","CzL","tes","BVSC",1,2
200,"10.b","ZsB","tes","BVSC",1,2
200,"10.b","KuJ","tes","BVSC",1,2
200,"10.b","TóK","tes","BVSC",1,2
200,"10.c","CzL","tes","BVSC",1,2
200,"10.c","ZsB","tes","BVSC",1,2
200,"10.c","KuJ","tes","BVSC",1,2
200,"10.c","TóK","tes","BVSC",1,2
200,"10.a","CzL","tes","BVSC",1,3
200,"10.a","ZsB","tes","BVSC",1,3
200,"10.a","KuJ","tes","BVSC",1,3
200,"10.a","TóK","tes","BVSC",1,3
200,"10.b","CzL","tes","BVSC",1,3
200,"10.b","ZsB","tes","BVSC",1,3
200,"10.b","KuJ","tes","BVSC",1,3
200,"10.b","TóK","tes","BVSC",1,3
200,"10.c","CzL","tes","BVSC",1,3
200,"10.c","ZsB","tes","BVSC",1,3
200,"10.c","KuJ","tes","BVSC",1,3
200,"10.c","TóK","tes","BVSC",1,3
203,"10.b","CsK","bi","Fő:110_10b",3,4
203,"10.b","CsK","bi","Fő:110_10b",2,1
205,"10.b","CsK","kém","Fő:110_10b",3,5
205,"10.b","CsK","kém","Fő:110_10b",1,5
206,"10.b","KGa","rajz","Fő:110_10b",2,7
207,"10.a","EHJ","bi","F:218_10a",2,6
207,"10.a","EHJ","bi","F:218_10a",0,3
208,"10.b","KGé","fiz","Fő:110_10b",0,7
208,"10.b","KGé","fiz","Fő:110_10b",1,4
208,"10.b","KGé","fiz","Fő:110_10b",2,2
209,"10.b","MéP","én","0/5",1,6
209,"10.b","MéP","én","0/5",0,6
210,"10.a","FCs","dk","2/4 inf",3,5
211,"10.b","RGy","dk","2/4 inf",0,3
212,"10.b","PiK","dk","0/1 inf",0,3
213,"10.a","RGy","dk","0/1 inf",3,5
214,"10.b","SzT","tör","Fő:110_10b",4,4
214,"10.b","SzT","tör","Fő:110_10b",0,1
215,"10.b","ToM","mat","Fő:110_10b",2,3
215,"10.b","ToM","mat","Fő:110_10b",4,5
215,"10.b","ToM","mat","Fő:110_10b",0,4
216,"10.a","FaF","kém","F:218_10a",4,4
216,"10.a","FaF","kém","F:218_10a",2,1
217,"10.b","UjM","mat","I:-107_12c",2,3
217,"10.b","UjM","mat","I:-108_12b",0,4
217,"10.b","UjM","mat","Fő:42",4,5
218,"10.a","FrE","mat","F:218_10a",0,4
218,"10.a","FrE","mat","F:218_10a",2,3
218,"10.a","FrE","mat","Fő:138_11b",3,2
219,"10.b","BaS","an1","Fő:-135",4,2
219,"10.a","BaS","an1","Fő:-135",4,2
219,"10.c","BaS","an1","Fő:-135",4,2
219,"10.b","BaS","an1","Fő:-135",4,3
219,"10.a","BaS","an1","Fő:-135",4,3
219,"10.c","BaS","an1","Fő:-135",4,3
219,"10.b","BaS","an1","D:F022_11a",0,2
219,"10.a","BaS","an1","D:F022_11a",0,2
219,"10.c","BaS","an1","D:F022_11a",0,2
219,"10.b","BaS","an1","Fő:138_11b",3,1
219,"10.a","BaS","an1","Fő:138_11b",3,1
219,"10.c","BaS","an1","Fő:138_11b",3,1
220,"10.b","ElK","an1","Fő:42",4,2
220,"10.a","ElK","an1","Fő:42",4,2
220,"10.c","ElK","an1","Fő:42",4,2
220,"10.b","ElK","an1","Fő:42",4,3
220,"10.a","ElK","an1","Fő:42",4,3
220,"10.c","ElK","an1","Fő:42",4,3
220,"10.b","ElK","an1","Fő:-135",3,1
220,"10.a","ElK","an1","Fő:-135",3,1
220,"10.c","ElK","an1","Fő:-135",3,1
220,"10.b","ElK","an1","Fő:229_10c",0,2
220,"10.a","ElK","an1","Fő:229_10c",0,2
220,"10.c","ElK","an1","Fő:229_10c",0,2
221,"10.b","RFL","an1","Fő:229_10c",4,2
221,"10.a","RFL","an1","Fő:229_10c",4,2
221,"10.c","RFL","an1","Fő:229_10c",4,2
221,"10.b","RFL","an1","Fő:229_10c",4,3
221,"10.a","RFL","an1","Fő:229_10c",4,3
221,"10.c","RFL","an1","Fő:229_10c",4,3
221,"10.b","RFL","an1","Fő:229_10c",3,1
221,"10.a","RFL","an1","Fő:229_10c",3,1
221,"10.c","RFL","an1","Fő:229_10c",3,1
221,"10.b","RFL","an1","Fő:27_11c",0,2
221,"10.a","RFL","an1","Fő:27_11c",0,2
221,"10.c","RFL","an1","Fő:27_11c",0,2
222,"10.b","SzkN","an1","Fő:110_10b",4,2
222,"10.a","SzkN","an1","Fő:110_10b",4,2
222,"10.c","SzkN","an1","Fő:110_10b",4,2
222,"10.b","SzkN","an1","Fő:110_10b",4,3
222,"10.a","SzkN","an1","Fő:110_10b",4,3
222,"10.c","SzkN","an1","Fő:110_10b",4,3
222,"10.b","SzkN","an1","Fő:42",3,1
222,"10.a","SzkN","an1","Fő:42",3,1
222,"10.c","SzkN","an1","Fő:42",3,1
222,"10.b","SzkN","an1","Fő:110_10b",0,2
222,"10.a","SzkN","an1","Fő:110_10b",0,2
222,"10.c","SzkN","an1","Fő:110_10b",0,2
223,"10.b","JKM","ném1","D:F021",4,2
223,"10.a","JKM","ném1","D:F021",4,2
223,"10.c","JKM","ném1","D:F021",4,2
223,"10.b","JKM","ném1","D:F021",4,3
223,"10.a","JKM","ném1","D:F021",4,3
223,"10.c","JKM","ném1","D:F021",4,3
223,"10.b","JKM","ném1","Fő:27_11c",3,1
223,"10.a","JKM","ném1","Fő:27_11c",3,1
223,"10.c","JKM","ném1","Fő:27_11c",3,1
223,"10.b","JKM","ném1","D:F021",0,2
223,"10.a","JKM","ném1","D:F021",0,2
223,"10.c","JKM","ném1","D:F021",0,2
224,"10.a","NéD","mat","Fő:42",2,3
224,"10.a","NéD","mat","I:-108_12b",3,2
224,"10.a","NéD","mat","R:E356_12a",0,4
225,"10.b","KoP","ném1","D:215",4,2
225,"10.a","KoP","ném1","D:215",4,2
225,"10.c","KoP","ném1","D:215",4,2
225,"10.b","KoP","ném1","D:215",4,3
225,"10.a","KoP","ném1","D:215",4,3
225,"10.c","KoP","ném1","D:215",4,3
225,"10.b","KoP","ném1","Fő:-135",0,2
225,"10.a","KoP","ném1","Fő:-135",0,2
225,"10.c","KoP","ném1","Fő:-135",0,2
225,"10.b","KoP","ném1","F:218_10a",3,1
225,"10.a","KoP","ném1","F:218_10a",3,1
225,"10.c","KoP","ném1","F:218_10a",3,1
226,"10.a","KKÉ","föl","F:218_10a",2,2
226,"10.a","KKÉ","föl","F:218_10a",1,6
227,"10.b","GrÁ","an2","D:F021",4,6
227,"10.a","GrÁ","an2","D:F021",4,6
227,"10.c","GrÁ","an2","D:F021",4,6
227,"10.b","GrÁ","an2","R:E152",2,5
227,"10.a","GrÁ","an2","R:E152",2,5
227,"10.c","GrÁ","an2","R:E152",2,5
227,"10.b","GrÁ","an2","D:F021",3,6
227,"10.a","GrÁ","an2","D:F021",3,6
227,"10.c","GrÁ","an2","D:F021",3,6
227,"10.b","GrÁ","an2","I:-107_12c",1,7
227,"10.a","GrÁ","an2","I:-107_12c",1,7
227,"10.c","GrÁ","an2","I:-107_12c",1,7
228,"10.a","KGa","rajz","F:218_10a",3,7
229,"10.b","MaL","an2","C:157",4,6
229,"10.a","MaL","an2","C:157",4,6
229,"10.c","MaL","an2","C:157",4,6
229,"10.b","MaL","an2","C:157",2,5
229,"10.a","MaL","an2","C:157",2,5
229,"10.c","MaL","an2","C:157",2,5
229,"10.b","MaL","an2","Fő:42",3,6
229,"10.a","MaL","an2","Fő:42",3,6
229,"10.c","MaL","an2","Fő:42",3,6
229,"10.b","MaL","an2","R:E153",1,7
229,"10.a","MaL","an2","R:E153",1,7
229,"10.c","MaL","an2","R:E153",1,7
230,"10.b","RiJ","ném2","Fő:-135",4,6
230,"10.a","RiJ","ném2","Fő:-135",4,6
230,"10.c","RiJ","ném2","Fő:-135",4,6
230,"10.b","RiJ","ném2","Fő:42",2,5
230,"10.a","RiJ","ném2","Fő:42",2,5
230,"10.c","RiJ","ném2","Fő:42",2,5
230,"10.b","RiJ","ném2","Fő:229_10c",3,6
230,"10.a","RiJ","ném2","Fő:229_10c",3,6
230,"10.c","RiJ","ném2","Fő:229_10c",3,6
230,"10.b","RiJ","ném2","F:218_10a",1,7
230,"10.a","RiJ","ném2","F:218_10a",1,7
230,"10.c","RiJ","ném2","F:218_10a",1,7
231,"10.a","MéP","én","0/5",0,7
231,"10.a","MéP","én","0/5",4,5
232,"10.b","ViV","ném2","Fő:42",4,6
232,"10.a","ViV","ném2","Fő:42",4,6
232,"10.c","ViV","ném2","Fő:42",4,6
232,"10.b","ViV","ném2","Fő:229_10c",2,5
232,"10.a","ViV","ném2","Fő:229_10c",2,5
232,"10.c","ViV","ném2","Fő:229_10c",2,5
232,"10.b","ViV","ném2","Fő:110_10b",3,6
232,"10.a","ViV","ném2","Fő:110_10b",3,6
232,"10.c","ViV","ném2","Fő:110_10b",3,6
232,"10.b","ViV","ném2","D:F022_11a",1,7
232,"10.a","ViV","ném2","D:F022_11a",1,7
232,"10.c","ViV","ném2","D:F022_11a",1,7
233,"10.a","PáD","magy","F:218_10a",0,5
233,"10.a","PáD","magy","F:218_10a",0,6
233,"10.a","PáD","magy","F:218_10a",1,5
233,"10.a","PáD","magy","F:218_10a",3,3
234,"10.b","SzNE","fra","Fő:110_10b",4,6
234,"10.a","SzNE","fra","Fő:110_10b",4,6
234,"10.c","SzNE","fra","Fő:110_10b",4,6
234,"10.b","SzNE","fra","R:E153",2,5
234,"10.a","SzNE","fra","R:E153",2,5
234,"10.c","SzNE","fra","R:E153",2,5
234,"10.b","SzNE","fra","I:-108_12b",3,6
234,"10.a","SzNE","fra","I:-108_12b",3,6
234,"10.c","SzNE","fra","I:-108_12b",3,6
234,"10.b","SzNE","fra","D:215",1,7
234,"10.a","SzNE","fra","D:215",1,7
234,"10.c","SzNE","fra","D:215",1,7
235,"10.b","NéK","kín","R:E152",4,6
235,"10.a","NéK","kín","R:E152",4,6
235,"10.c","NéK","kín","R:E152",4,6
235,"10.b","NéK","kín","D:215",2,5
235,"10.a","NéK","kín","D:215",2,5
235,"10.c","NéK","kín","D:215",2,5
235,"10.b","NéK","kín","F:218_10a",3,6
235,"10.a","NéK","kín","F:218_10a",3,6
235,"10.c","NéK","kín","F:218_10a",3,6
235,"10.b","NéK","kín","Fő:-135",1,7
235,"10.a","NéK","kín","Fő:-135",1,7
235,"10.c","NéK","kín","Fő:-135",1,7
236,"10.a","ScP","tör","F:218_10a",4,1
236,"10.a","ScP","tör","F:218_10a",0,1
237,"10.b","BoK","spa","R:E153",4,6
237,"10.a","BoK","spa","R:E153",4,6
237,"10.c","BoK","spa","R:E153",4,6
237,"10.b","BoK","spa","D:F021",2,5
237,"10.a","BoK","spa","D:F021",2,5
237,"10.c","BoK","spa","D:F021",2,5
237,"10.b","BoK","spa","I:-107_12c",3,6
237,"10.a","BoK","spa","I:-107_12c",3,6
237,"10.c","BoK","spa","I:-107_12c",3,6
237,"10.b","BoK","spa","D:F021",1,7
237,"10.a","BoK","spa","D:F021",1,7
237,"10.c","BoK","spa","D:F021",1,7
238,"10.b","BuI","spa","F:218_10a",4,6
238,"10.a","BuI","spa","F:218_10a",4,6
238,"10.c","BuI","spa","F:218_10a",4,6
238,"10.b","BuI","spa","F:218_10a",2,5
238,"10.a","BuI","spa","F:218_10a",2,5
238,"10.c","BuI","spa","F:218_10a",2,5
238,"10.b","BuI","spa","R:E153",3,6
238,"10.a","BuI","spa","R:E153",3,6
238,"10.c","BuI","spa","R:E153",3,6
238,"10.b","BuI","spa","Fő:138_11b",1,7
238,"10.a","BuI","spa","Fő:138_11b",1,7
238,"10.c","BuI","spa","Fő:138_11b",1,7
239,"10.a","VGy","fiz","F:218_10a",1,4
239,"10.a","VGy","fiz","F:218_10a",3,4
240,"10.c","OrA","rajz","Fő:229_10c",1,6
241,"10.c","FaN","bi","Fő:229_10c",1,4
241,"10.c","FaN","bi","Fő:229_10c",3,7
242,"10.c","FaN","kém","Fő:229_10c",2,6
242,"10.c","FaN","kém","Fő:229_10c",4,5
243,"10.c","KKÉ","föl","Fő:229_10c",3,2
243,"10.c","KKÉ","föl","Fő:229_10c",0,5
244,"10.c","KCs","tör","Fő:229_10c",0,1
244,"10.c","KCs","tör","Fő:229_10c",3,3
247,"10.c","RGy","dk","2/4 inf",2,1
248,"10.c","PiK","dk","0/1 inf",2,1
249,"10.c","NéD","fiz","Fő:229_10c",2,4
249,"10.c","NéD","fiz","Fő:229_10c",4,1
249,"10.c","NéD","fiz","Fő:229_10c",0,7
250,"10.c","MoP","mat","Fő:138_11b",2,2
250,"10.c","MoP","mat","D:F021",3,5
250,"10.c","MoP","mat","Fő:110_10b",0,6
251,"10.c","NéD","mat","Fő:42",2,2
251,"10.c","NéD","mat","Fő:42",3,5
251,"10.c","NéD","mat","Fő:229_10c",0,6
252,"10.c","MéP","én","0/5",4,4
252,"10.c","MéP","én","0/5",1,5
253,"10.c","FaN","of","Fő:229_10c",2,7
253,"10.c","RFL","of","Fő:229_10c",2,7
254,"10.b","SzT","of","Fő:110_10b",3,7
255,"10.c","FáL","magy","Fő:229_10c",0,3
255,"10.c","FáL","magy","Fő:229_10c",0,4
255,"10.c","FáL","magy","Fő:229_10c",3,4
255,"10.c","FáL","magy","Fő:229_10c",2,3
256,"10.a","EHJ","of","F:218_10a",2,7
256,"10.a","FaF","of","F:218_10a",2,7
257,"11.b","FrE","matF","Fő:138_11b",3,4
257,"11.b","FrE","matF","Fő:138_11b",4,4
259,"11.b","FrE","matF","Fő:138_11b",3,3
260,"11.b","FrE","mat","Fő:138_11b",4,3
261,"11.b","SzÁ","magy","Fő:42",3,3
262,"11.b","SzÁ","magy","F:218_10a",4,3
263,"11.b","KuJ","tes","népt",3,4
263,"11.c","KuJ","tes","népt",3,4
263,"11.b","KuJ","tes","tesi2",4,4
263,"11.c","KuJ","tes","tesi2",4,4
264,"11.b","KuJ","tes","népt",3,5
264,"11.c","KuJ","tes","népt",3,5
264,"11.b","KuJ","tes","tesi2",2,5
264,"11.c","KuJ","tes","tesi2",2,5
265,"11.b","CzL","tes","tesi3",3,4
265,"11.c","CzL","tes","tesi3",3,4
265,"11.b","CzL","tes","tesi3",4,4
265,"11.c","CzL","tes","tesi3",4,4
266,"11.b","TóK","tes","tesi3",3,5
266,"11.c","TóK","tes","tesi3",3,5
266,"11.b","TóK","tes","tesi3",2,5
266,"11.c","TóK","tes","tesi3",2,5
267,"11.c","SzÁ","magy","Fő:27_11c",1,3
268,"11.c","SzÁ","magy","Fő:27_11c",1,4
269,"11.c","ViF","matF","Fő:27_11c",3,5
269,"11.c","ViF","matF","Fő:27_11c",2,5
271,"11.c","ViF","mat","C:157",1,3
272,"11.c","ViF","matF","C:157",1,4
273,"11.b","FrE","mat","Fő:138_11b",3,5
273,"11.b","FrE","mat","Fő:138_11b",2,5
274,"11.c","ViF","mat","Fő:27_11c",3,4
274,"11.c","ViF","mat","Fő:27_11c",4,4
275,"11.b","KGa","rajz","Fő:138_11b",0,7
276,"11.b","MoK","tánc","tesi3",1,3
277,"11.b","SzÁ","magy","Fő:138_11b",1,1
277,"11.b","SzÁ","magy","Fő:138_11b",0,3
277,"11.b","SzÁ","magy","Fő:138_11b",1,2
278,"11.b","FrE","matF","Fő:42",0,1
278,"11.b","FrE","matF","Fő:42",0,2
279,"11.b","PiK","fiz","Fő:138_11b",0,4
279,"11.b","PiK","fiz","Fő:138_11b",2,6
280,"11.a","KGé","fizF","Fő:42",0,4
280,"11.b","KGé","fizF","Fő:42",0,4
280,"11.c","KGé","fizF","Fő:42",0,4
280,"11.a","KGé","fizF","Fő:42",2,6
280,"11.b","KGé","fizF","Fő:42",2,6
280,"11.c","KGé","fizF","Fő:42",2,6
281,"11.a","BaM","an1","D:F022_11a",2,5
281,"11.a","BaM","an1","C:157",3,4
281,"11.a","BaM","an1","D:F022_11a",1,2
282,"11.a","KGé","fizF","R:E356_12a",3,1
282,"11.b","KGé","fizF","R:E356_12a",3,1
282,"11.c","KGé","fizF","R:E356_12a",3,1
282,"11.a","KGé","fizF","R:E356_12a",3,2
282,"11.b","KGé","fizF","R:E356_12a",3,2
282,"11.c","KGé","fizF","R:E356_12a",3,2
283,"11.a","NiN","an1","Fő:-135",2,5
283,"11.a","NiN","an1","Fő:42",3,4
283,"11.a","NiN","an1","Fő:229_10c",1,2
284,"11.b","CsK","kém","Fő:138_11b",4,5
284,"11.b","CsK","kém","Fő:138_11b",1,6
285,"11.a","FaF","kémF","F:218_10a",4,5
285,"11.b","FaF","kémF","F:218_10a",4,5
285,"11.c","FaF","kémF","F:218_10a",4,5
285,"11.a","FaF","kémF","Fő:110_10b",1,6
285,"11.b","FaF","kémF","Fő:110_10b",1,6
285,"11.c","FaF","kémF","Fő:110_10b",1,6
286,"11.a","BaM","tör","D:F022_11a",4,2
286,"11.a","BaM","tör","D:F022_11a",1,3
286,"11.a","BaM","tör","D:F022_11a",2,4
287,"11.b","PáG","tör","Fő:138_11b",1,4
287,"11.b","PáG","tör","Fő:138_11b",4,2
287,"11.b","PáG","tör","Fő:138_11b",2,4
288,"11.a","FaK","törF","F:218_10a",4,2
288,"11.a","FaK","törF","D:F021",1,3
288,"11.a","FaK","törF","Fő:-135",2,4
289,"11.b","BáÁ","törF","Fő:-135",1,4
289,"11.b","BáÁ","törF","R:E356_12a",4,2
289,"11.b","BáÁ","törF","D:215",2,4
290,"11.b","BáÁ","törF","C:157",3,1
290,"11.b","BáÁ","törF","C:157",3,2
291,"11.b","GeG","bie","Fő:138_11b",4,6
291,"11.b","GeG","bie","Fő:138_11b",2,3
292,"11.a","BHZs","bie","D:F022_11a",2,3
292,"11.a","BHZs","bie","D:F022_11a",4,6
293,"11.a","FeA","kém","D:F022_11a",4,5
293,"11.a","FeA","kém","D:F022_11a",1,6
294,"11.a","GCs","matF","Fő:27_11c",2,2
294,"11.a","GCs","matF","R:E356_12a",3,3
295,"11.a","ToM","mat","D:F022_11a",2,2
295,"11.a","ToM","mat","D:F022_11a",3,3
296,"11.a","KGa","rajz","D:F022_11a",3,6
297,"11.a","MoK","tánc","tesi2",1,1
298,"11.a","PáD","magy","D:F022_11a",2,1
298,"11.a","PáD","magy","D:F022_11a",3,5
298,"11.a","PáD","magy","D:F022_11a",1,4
299,"11.b","FrE","of","Fő:138_11b",3,6
300,"11.a","BaM","of","D:F022_11a",0,7
300,"11.a","NiN","of","D:F022_11a",0,7
301,"11.a","PáD","magy","D:F022_11a",4,3
302,"11.c","ViF","of","Fő:27_11c",4,3
303,"11.a","PáD","magy","D:F022_11a",4,4
304,"11.c","SzT","tör","Fő:27_11c",0,3
304,"11.c","SzT","tör","Fő:27_11c",1,1
304,"11.c","SzT","tör","Fő:27_11c",2,4
305,"11.c","KCs","törF","R:E356_12a",0,3
305,"11.c","KCs","törF","D:F021",1,1
305,"11.c","KCs","törF","R:E153",2,4
306,"11.c","KCs","törF","R:E153",3,1
306,"11.c","KCs","törF","R:E153",3,2
307,"11.a","GCs","matF","R:E152",4,3
308,"11.c","FeA","bie","Fő:27_11c",4,6
308,"11.c","FeA","bie","Fő:27_11c",2,3
309,"11.c","KGa","rajz","Fő:27_11c",3,3
310,"11.a","ToM","mat","R:E356_12a",4,4
311,"11.c","ViF","fiz","Fő:27_11c",0,4
311,"11.c","ViF","fiz","Fő:27_11c",2,6
312,"11.c","KuL","kém","Fő:27_11c",4,5
312,"11.c","KuL","kém","Fő:27_11c",1,6
313,"11.c","MoK","tánc","tesi2",1,2
314,"11.a","VGy","fiz","D:F022_11a",0,4
314,"11.a","VGy","fiz","D:F022_11a",2,6
315,"11.c","SzÁ","magy","Fő:27_11c",0,7
315,"11.c","SzÁ","magy","Fő:27_11c",3,6
315,"11.c","SzÁ","magy","Fő:27_11c",4,2
316,"11.c","ViF","matF","R:E152",0,1
316,"11.c","ViF","matF","R:E152",0,2
317,"11.a","VaB","tes","tesi3",0,3
317,"11.a","VaB","tes","tesi3",4,1
318,"11.a","ZsB","tes","tesi2",0,3
318,"11.a","ZsB","tes","tesi2",4,1
319,"11.b","BaM","an1","C:157",2,1
319,"11.c","BaM","an1","C:157",2,1
319,"11.b","BaM","an1","C:157",2,2
319,"11.c","BaM","an1","C:157",2,2
319,"11.b","BaM","an1","D:F022_11a",4,1
319,"11.c","BaM","an1","D:F022_11a",4,1
320,"11.b","RFL","an1","I:-107_12c",2,1
320,"11.c","RFL","an1","I:-107_12c",2,1
320,"11.b","RFL","an1","I:-107_12c",2,2
320,"11.c","RFL","an1","I:-107_12c",2,2
320,"11.b","RFL","an1","D:F021",4,1
320,"11.c","RFL","an1","D:F021",4,1
321,"11.b","MáM","ném1","D:F021",2,1
321,"11.c","MáM","ném1","D:F021",2,1
321,"11.b","MáM","ném1","D:F021",2,2
321,"11.c","MáM","ném1","D:F021",2,2
321,"11.b","MáM","ném1","R:E356_12a",4,1
321,"11.c","MáM","ném1","R:E356_12a",4,1
322,"11.b","SzÉ","ném1","R:E356_12a",2,1
322,"11.c","SzÉ","ném1","R:E356_12a",2,1
322,"11.b","SzÉ","ném1","R:E356_12a",2,2
322,"11.c","SzÉ","ném1","R:E356_12a",2,2
322,"11.b","SzÉ","ném1","Fő:27_11c",4,1
322,"11.c","SzÉ","ném1","Fő:27_11c",4,1
323,"11.b","KrP","an2","Fő:-135",0,5
323,"11.c","KrP","an2","Fő:-135",0,5
323,"11.a","KrP","an2","Fő:-135",0,5
323,"11.b","KrP","an2","Fő:-135",0,6
323,"11.c","KrP","an2","Fő:-135",0,6
323,"11.a","KrP","an2","Fő:-135",0,6
323,"11.b","KrP","an2","R:E153",3,7
323,"11.c","KrP","an2","R:E153",3,7
323,"11.a","KrP","an2","R:E153",3,7
323,"11.b","KrP","an2","R:E153",1,5
323,"11.c","KrP","an2","R:E153",1,5
323,"11.a","KrP","an2","R:E153",1,5
324,"11.b","RiJ","an2","R:E153",0,5
324,"11.c","RiJ","an2","R:E153",0,5
324,"11.a","RiJ","an2","R:E153",0,5
324,"11.b","RiJ","an2","R:E153",0,6
324,"11.c","RiJ","an2","R:E153",0,6
324,"11.a","RiJ","an2","R:E153",0,6
324,"11.b","RiJ","an2","Fő:-135",3,7
324,"11.c","RiJ","an2","Fő:-135",3,7
324,"11.a","RiJ","an2","Fő:-135",3,7
324,"11.b","RiJ","an2","D:215",1,5
324,"11.c","RiJ","an2","D:215",1,5
324,"11.a","RiJ","an2","D:215",1,5
325,"11.b","KoP","ném2","Fő:27_11c",0,5
325,"11.a","KoP","ném2","Fő:27_11c",0,5
325,"11.c","KoP","ném2","Fő:27_11c",0,5
325,"11.b","KoP","ném2","Fő:27_11c",0,6
325,"11.a","KoP","ném2","Fő:27_11c",0,6
325,"11.c","KoP","ném2","Fő:27_11c",0,6
325,"11.b","KoP","ném2","I:-108_12b",3,7
325,"11.a","KoP","ném2","I:-108_12b",3,7
325,"11.c","KoP","ném2","I:-108_12b",3,7
325,"11.b","KoP","ném2","Fő:27_11c",1,5
325,"11.a","KoP","ném2","Fő:27_11c",1,5
325,"11.c","KoP","ném2","Fő:27_11c",1,5
326,"11.b","ViV","ném2","R:E152",0,6
326,"11.a","ViV","ném2","R:E152",0,6
326,"11.c","ViV","ném2","R:E152",0,6
326,"11.b","ViV","ném2","R:E152",0,5
326,"11.a","ViV","ném2","R:E152",0,5
326,"11.c","ViV","ném2","R:E152",0,5
326,"11.b","ViV","ném2","Fő:138_11b",3,7
326,"11.a","ViV","ném2","Fő:138_11b",3,7
326,"11.c","ViV","ném2","Fő:138_11b",3,7
326,"11.b","ViV","ném2","Fő:138_11b",1,5
326,"11.a","ViV","ném2","Fő:138_11b",1,5
326,"11.c","ViV","ném2","Fő:138_11b",1,5
327,"11.b","BoK","spa","D:F021",0,5
